分區業務組別代碼	醫事機構代碼	權屬別名稱	醫事機構名稱	機構地址	電話區域號碼	電話號碼	特約類別	型態別代碼	醫事機構種類	終止合約或歇業日期	原始合約起始日期
1	3401160014	私立事業單位或機構附設醫務室	和碩聯合科技股份有限公司附設醫務室	臺北市北投區立功街７６號５樓	2	81439001	4	8	A		20081204
1	3401171107	私立事業單位或機構附設醫務室	聯合報系員工診療所	臺北市信義區忠孝東路４段５５９巷１號６樓	2	27601618	4	8	A		20000704
1	3401171170	私立事業單位或機構附設醫務室	台灣中油股份有限公司員工診所	臺北市信義區松仁路３號（實際營業地址：３樓）	2	87899501	4	8	A		20201225
1	3401171189	私立事業單位或機構附設醫務室	財團法人生命連線基金會附設醫務室	臺北市信義區忠孝東路５段５５２號１５樓	2	87585889	4	8	A		20210330
1	3411010013	私立事業單位或機構附設醫務室	台灣國際造船股份有限公司基隆廠診療所	基隆市中正區和一路２２４號	2	24631021	4	8	A		20120521
1	3431041096	私立事業單位或機構附設醫務室	微星科技股份有限公司附設醫務室	新北市中和區板南路４８８號６樓	2	32345599	4	8	A		20151013
1	3431051056	私立事業單位或機構附設醫務室	台灣通用器材股份有限公司醫務室	新北市新店區寶橋路２３３號	2	29113861	4	8	A		20010315
1	3501010012	私立西醫診所	榮恩耳鼻喉科小兒科聯合診所	臺北市松山區南京東路５段２５８號	2	27688749	4	7	A	20250803	19991230
1	3501010049	私立西醫診所	蔡恭禮內兒科診所	臺北市松山區新東街２８號之２	2	27600208	4	7	A	20250430	19950301
1	3501010058	私立西醫診所	林聰賢婦產科診所	臺北市松山區八德路４段３４５號２樓	2	27625290	4	7	A		19950301
1	3501010094	私立西醫診所	劉內兒科診所	臺北市松山區民生東路５段１４８號	2	27603922	4	7	A		19950301
1	3501010209	私立西醫診所	趙耳鼻喉科診所	臺北市松山區八德路４段６４９號１樓	2	27568572	4	7	A		19950301
1	3501010227	私立西醫診所	謝耳鼻喉科診所	臺北市松山區民生東路５段１４８號２樓	2	27697891	4	7	A	20240304	19950301
1	3501010263	私立西醫診所	康明哲小兒科內科診所	臺北市松山區三民路１３６巷１５號	2	27675941	4	7	A		19950301
1	3501010307	私立西醫診所	佳祐內兒科診所	臺北市松山區八德路４段９１巷１號	2	27687617	4	7	A	20220425	19950301
1	3501010414	私立西醫診所	松山內兒科診所	臺北市松山區八德路４段２５５號	2	27658676	4	7	A		19950301
1	3501010478	私立西醫診所	王俊彰耳鼻喉科診所	臺北市松山區民生東路５段１７號	2	27665698	4	7	A		19960715
1	3501010530	私立西醫診所	林志聖眼科診所	臺北市松山區三民路１４０號	2	27692376	4	7	A		19960106
1	3501010683	私立西醫診所	高國隆婦產科診所	臺北市松山區八德路４段２５７號２樓	2	27630047	4	7	A		19950301
1	3501010692	私立西醫診所	陳大昕耳鼻喉科診所	臺北市松山區八德路４段１００號	2	27676349	4	7	A		19950301
1	3501010736	私立西醫診所	林忠志診所	臺北市松山區南京東路５段２９１巷２０弄３－３號	2	27689577	4	7	A		19980301
1	3501010754	私立西醫診所	吳耳鼻喉科診所	臺北市松山區三民路１１３巷１－１號	2	27679897	4	7	A		19950301
1	3501010763	私立西醫診所	陳炳堅內科診所	臺北市松山區延壽街３２７號	2	27637199	4	7	A		19950301
1	3501010790	私立西醫診所	王世興醫師診所	臺北市松山區八德路４段１０號	2	27476525	4	8	A		19950301
1	3501010816	私立西醫診所	詹前俊小兒科診所	臺北市松山區民生東路５段１０５號	2	27653039	4	8	A	20240804	19960301
1	3501010834	私立西醫診所	康瑞耳鼻喉科診所	臺北市松山區八德路３段１５４號１樓	2	25790045	4	7	A		19950301
1	3501010852	私立西醫診所	周玄文診所	臺北市松山區民權東路３段１６０巷１９弄６號	2	27130296	4	8	A		19950301
1	3501010870	私立西醫診所	余內科診所	臺北市松山區八德路４段６４６號	2	27675640	4	7	A	20220815	19950301
1	3501010932	私立西醫診所	吳慶南內科診所	臺北市松山區民生東路５段１３８巷１號	2	27659566	4	7	A		19950301
1	3501010987	私立西醫診所	華南小兒科診所	臺北市松山區延吉街３０巷１５號	2	25786018	4	7	A		19950301
1	3501011037	私立西醫診所	江建中診所	臺北市松山區八德路４段２８５號１樓	2	27647883	4	7	A		19950301
1	3501011144	私立西醫診所	尚群眼科診所	臺北市松山區南京東路５段４３號１樓	2	27493176	4	7	A		19951216
1	3501011199	私立西醫診所	民生翁耳鼻喉科診所	臺北市松山區民生東路５段７８號１樓	2	27625922	4	7	A		19960306
1	3501011260	私立西醫診所	江崇萍小兒科診所	臺北市松山區南京東路５段２５１巷２４弄２７號	2	27632260	4	7	A		19960708
1	3501011313	私立西醫診所	安德聯合診所	臺北市松山區八德路３段３４號４樓、１２樓	2	25705886	4	8	A		19961212
1	3501011322	私立西醫診所	安成診所	臺北市松山區富錦街４９７號	2	27624618	4	8	A	20250827	19961217
1	3501011331	私立西醫診所	美佳皮膚科診所	臺北市松山區八德路３段１６４號２樓	2	25795774	4	8	A		19961227
1	3501011340	私立西醫診所	傅眼科診所	臺北市松山區八德路３段１５６號３樓	2	25772112	4	7	A		19970131
1	3501011439	私立西醫診所	王貞乃皮膚科診所	臺北市松山區民生東路４段８０巷６弄７號	2	25475127	4	7	A		19980803
1	3501011466	私立西醫診所	王躬仁診所	臺北市松山區新中街１２－３號１樓	2	27646685	4	8	A	20250601	19990602
1	3501011493	私立西醫診所	車參薇小兒科診所	臺北市松山區八德路３段２２２號（１樓）	2	25770101	4	7	A		19990904
1	3501011500	私立西醫診所	洪小兒科診所	臺北市松山區市民大道５段１６５號１樓	2	27480630	4	7	A		19991005
1	3501012589	私立西醫診所	方一強眼科診所	臺北市松山區民生東路４段１０１號２樓	2	87126815	4	7	A		20010508
1	3501012712	私立西醫診所	趙彥宇邱慧嫻皮膚科聯合診所	臺北市松山區慶城街８－１號３樓及８號３樓	2	25454035	4	7	A		20021001
1	3501012794	私立西醫診所	京華皮膚科診所	臺北市松山區八德路３段２３８號	2	25701068	4	7	A		20030506
1	3501012838	私立西醫診所	閎新耳鼻喉科皮膚科聯合診所	臺北市松山區八德路３段２０－２號	2	25779898	4	7	A		20030715
1	3501012990	私立西醫診所	日聖眼科診所	臺北市松山區新中街３５號１樓	2	27465068	4	8	A		20040630
1	3501013031	私立西醫診所	安美診所	臺北市松山區八德路２段４００號３樓	2	27214153	4	8	A	20220112	20041018
1	3501013040	私立西醫診所	安禾聯合診所	臺北市松山區民權東路３段１７８號３樓	2	27137889	4	8	A		20041122
1	3501013059	私立西醫診所	親親家庭診所	臺北市松山區南京東路５段３４７號	2	25283232	4	8	A		20041206
1	3501013068	私立西醫診所	黎博彥診所	臺北市松山區民生東路５段２３０號	2	27682802	4	8	A		20050106
1	3501013120	私立西醫診所	正風復健科診所	臺北市松山區光復北路１３３及１３５號１樓	2	27602666	4	7	A		20051121
1	3501013157	私立西醫診所	大家好診所	臺北市松山區民生東路４段８０巷１１弄２號１樓	2	27138819	4	8	A		20060602
1	3501013237	私立西醫診所	宇恩復健科診所	臺北市松山區民權東路３段１４０巷１５號３樓	2	87126978	4	7	A		20070522
1	3501013273	私立西醫診所	奧斯卡眼科診所	臺北市松山區敦化南路１段７號２樓及３樓之１	2	25702299	4	7	A		20080304
1	3501013282	私立西醫診所	邱楠超診所	臺北市松山區延吉街２０號１樓	2	25702296	4	8	A		20080213
1	3501013326	私立西醫診所	祐腎內科診所	臺北市松山區南京東路４段５０號８樓	2	25702368	4	7	A		20080311
1	3501013335	私立西醫診所	介壽診所	臺北市松山區光復北路２２６號	2	25466137	4	8	A		20080311
1	3501013433	私立西醫診所	聯安診所	臺北市松山區南京東路４段１６號地下２樓	2	25702155	4	8	A		20090226
1	3501013497	私立西醫診所	裕昇診所	臺北市松山區民生東路５段９５號	2	87875050	4	8	A		20090828
1	3501013540	私立西醫診所	永承診所	臺北市松山區敦化北路１５５巷９號地下一層	2	27182618	4	8	A		20100525
1	3501013559	私立西醫診所	松山信合美眼科診所	臺北市松山區三民路９號、９之３號、９之４號、９之５號	2	27562626	4	7	A		20100101
1	3501013602	私立西醫診所	李士虹皮膚科診所	臺北市松山區民權東路３段１３６號３樓－１	2	25454546	4	8	A		20100406
1	3501013835	私立西醫診所	泛亞皮膚科整形外科診所	臺北市松山區復興北路３５號４樓	2	27529999	4	7	A		20110907
1	3501014047	私立西醫診所	?眼明眼科診所	臺北市松山區南京東路３段３０９號２樓	2	87705569	4	7	A		20120727
1	3501014092	私立西醫診所	松原復健診所	臺北市松山區光復北路２０６號	2	87123552	4	7	A		20121029
1	3501014145	私立西醫診所	佳德診所	臺北市松山區健康路１８號、１８之１號１樓及地下１層	2	87122626	4	7	A		20121225
1	3501014154	私立西醫診所	安德復復健專科診所	臺北市松山區光復北路１８１號地下二層	2	77292289	4	7	A		20121228
1	3501014172	私立西醫診所	周適偉診所	臺北市松山區復興北路６９號７樓	2	27787826	4	8	A	20240229	20130107
1	3501014225	私立西醫診所	弘光耳鼻喉科診所	臺北市松山區民生東路４段１１７號	2	27181177	4	7	A		20130426
1	3501014243	私立西醫診所	何兆芬健康診所	臺北市松山區南京東路４段２１號２樓之１	2	25451611	4	8	A		20130520
1	3501014270	私立西醫診所	生昇復健專科診所	臺北市松山區三民路３９號	2	25289018	4	7	A		20131021
1	3501014323	私立西醫診所	美人魚時尚婦產科診所	臺北市松山區南京東路３段３３１號９樓	2	27191212	4	7	A		20131118
1	3501014350	私立西醫診所	聯青診所	臺北市松山區南京東路４段１６號５樓	2	25795155	4	8	A		20160725
1	3501014449	私立西醫診所	立悅皮膚科診所	臺北市松山區南京東路５段４６號４樓	2	25282160	4	7	A		20140702
1	3501014476	私立西醫診所	鈞賀診所	臺北市松山區富錦街４６２號	2	27600101	4	8	A		20140820
1	3501014574	私立西醫診所	李政洋身心診所	臺北市松山區三民路８４號（１樓）、健康路３４５號１樓	2	27620086	4	8	A		20150706
1	3501014636	私立西醫診所	松山大愛眼科診所	臺北市松山區南京東路５段２６９號１、２、３樓	2	87875616	4	8	A	20251019	20160516
1	3501014734	私立西醫診所	?悅診所	臺北市松山區南京東路５段１６３之１號（１、２樓）	2	27609122	4	10	A		20170424
1	3501014743	私立西醫診所	延壽耳鼻喉科診所	臺北市松山區延壽街１１３號	2	87878431	4	10	A		20170601
1	3501014823	私立西醫診所	澄東耳鼻喉科診所	臺北市松山區三民路３７號	2	27420552	4	10	A		20171208
1	3501014878	私立西醫診所	悠適復健科診所	臺北市松山區光復北路１１巷６５號１樓、６７號１樓	2	27493088	4	10	A		20180801
1	3501014930	私立西醫診所	聖光眼科診所	臺北市松山區南京東路４段１８１、１８３號	2	27183663	4	10	A		20190801
1	3501014976	私立西醫診所	駿昂耳鼻喉科診所	臺北市松山區八德路２段３９５號１樓及３９７號１樓	2	87728086	4	10	A		20191024
1	3501015017	私立西醫診所	樂康診所	臺北市松山區八德路３段２１３號（１樓）	2	25788360	4	10	A		20191219
1	3501015026	私立西醫診所	佑家診所	臺北市松山區八德路３段２３３號	2	25785658	4	10	A		20191220
1	3501015035	私立西醫診所	安兒康小兒專科診所	臺北市松山區敦化北路１１６號、１１８號、１１８號２樓	2	77287688	4	10	A		20200110
1	3501015053	私立西醫診所	原邑診所	臺北市松山區健康路３２５巷６弄２１號	2	27472985	4	10	A		20200214
1	3501015106	私立西醫診所	泰安親親家庭診所	臺北市松山區光復北路９７號	2	27605036	4	10	A	20240619	20201001
1	3501015133	私立西醫診所	弘宇診所	臺北市松山區民權東路３段１６０巷２之６號（１樓）	2	27128875	4	10	A	20240603	20210120
1	3501015142	私立西醫診所	佑達骨科診所	臺北市松山區南京東路４段９５號１樓	2	25457958	4	10	A		20210122
1	3501015188	私立西醫診所	朱家庭醫學科診所	臺北市松山區八德路３段１２巷５７弄３９之１號１樓	2	25795004	4	10	A		20210416
1	3501015197	私立西醫診所	康健診所	臺北市松山區延吉街９之４號（１樓）及１１號２樓	2	25779682	4	10	A		20210611
1	3501015213	私立西醫診所	悅昇小兒科診所	臺北市松山區民生東路３段１０１號２樓、２樓之１及２樓之２	2	27125977	4	10	A	20221221	20210716
1	3501015240	私立西醫診所	宥全診所	臺北市松山區民生東路５段２１６號１樓	2	27678225	4	10	A		20211103
1	3501015286	私立西醫診所	全煜耳鼻喉科診所	臺北市松山區復興北路７３號２樓	2	87729068	4	10	A		20220113
1	3501015311	私立西醫診所	禾玥醫學診所	臺北市松山區南京東路３段２６９巷６號１樓	2	25468161	4	10	A		20220322
1	3501015400	私立西醫診所	芯橙診所	臺北市松山區復興北路３３號６樓	2	27310233	4	10	A	20230822	20230208
1	3501015446	私立西醫診所	立健美診所	臺北市松山區民權東路３段１３０號１樓	2	25140268	4	10	A		20230413
1	3501015464	私立西醫診所	芯橙診所	臺北市松山區復興北路３３號６樓	2	27310233	4	10	A	20250416	20240217
1	3501015526	私立西醫診所	南京安澐診所	臺北市松山區健康路３０３號（１樓）	2	27667800	4	10	A	20241003	20231127
1	3501015562	私立西醫診所	畇力診所	臺北市松山區富錦街５１２號１樓	2	27659022	4	10	A		20240129
1	3501015580	私立西醫診所	尚安診所	臺北市松山區復興北路３３１號４樓	2	25185210	4	10	A	20250731	20240311
1	3501015599	私立西醫診所	書妍診所	臺北市松山區南京東路５段２２１號（２樓）、２２３號２樓	2	27422899	4	10	A		20240521
1	3501015606	私立西醫診所	弘宇診所	臺北市松山區民權東路３段１６０巷２之６號（１樓）	2	27128875	4	10	A		20240604
1	3501015615	私立西醫診所	泰安親親家庭診所	臺北市松山區光復北路９７號（１樓）	2	27605036	4	10	A		20240620
1	3501015660	私立西醫診所	心田民生診所	臺北市松山區民生東路５段１０５號１樓	2	27653039	4	10	A		20240805
1	3501015697	私立西醫診所	南京安澐診所	臺北市松山區健康路３０３號（１樓）	2	27667800	4	10	A	20250803	20241004
1	3501015713	私立西醫診所	劉宗憲身心診所	臺北市松山區八德路３段１３４號（１、２樓）	2	25794888	4	10	A		20250106
1	3501015722	私立西醫診所	一森渼診所	臺北市松山區光復北路１１２號２樓	2	25771314	4	10	A		20250325
1	3501015731	私立西醫診所	知癒診所	臺北市松山區延壽街１０３號１樓	2	87681195	4	10	A		20250311
